file,original,new_path
../new_directory/train/disgust_1296.csv,../input/cremad/AudioWAV/1091_IEO_DIS_LO.wav,dataset/crema/1091_IEO_DIS_LO.wav
../new_directory/train/disgust_1297.csv,../input/cremad/AudioWAV/1044_IWL_DIS_XX.wav,dataset/crema/1044_IWL_DIS_XX.wav
../new_directory/train/disgust_1298.csv,../input/cremad/AudioWAV/1013_TSI_DIS_XX.wav,dataset/crema/1013_TSI_DIS_XX.wav
../new_directory/train/disgust_1299.csv,../input/cremad/AudioWAV/1059_IEO_DIS_LO.wav,dataset/crema/1059_IEO_DIS_LO.wav
../new_directory/train/disgust_13.csv,../input/Tess/Tess/OAF_disgust/OAF_luck_disgust.wav,dataset/tess/OAF_disgust/OAF_luck_disgust.wav
../new_directory/train/disgust_130.csv,../input/cremad/AudioWAV/1019_ITS_DIS_XX.wav,dataset/crema/1019_ITS_DIS_XX.wav
../new_directory/train/disgust_1300.csv,../input/cremad/AudioWAV/1019_TAI_DIS_XX.wav,dataset/crema/1019_TAI_DIS_XX.wav
../new_directory/train/disgust_1301.csv,../input/cremad/AudioWAV/1031_IEO_DIS_HI.wav,dataset/crema/1031_IEO_DIS_HI.wav
../new_directory/train/disgust_1302.csv,../input/cremad/AudioWAV/1080_ITS_DIS_XX.wav,dataset/crema/1080_ITS_DIS_XX.wav
../new_directory/train/disgust_1303.csv,../input/cremad/AudioWAV/1027_TAI_DIS_XX.wav,dataset/crema/1027_TAI_DIS_XX.wav
../new_directory/train/disgust_1304.csv,../input/cremad/AudioWAV/1035_IEO_DIS_LO.wav,dataset/crema/1035_IEO_DIS_LO.wav
../new_directory/train/disgust_1305.csv,../input/cremad/AudioWAV/1073_IEO_DIS_LO.wav,dataset/crema/1073_IEO_DIS_LO.wav
../new_directory/train/disgust_1306.csv,../input/cremad/AudioWAV/1041_TAI_DIS_XX.wav,dataset/crema/1041_TAI_DIS_XX.wav
../new_directory/train/disgust_1307.csv,../input/cremad/AudioWAV/1083_TAI_DIS_XX.wav,dataset/crema/1083_TAI_DIS_XX.wav
../new_directory/train/disgust_1308.csv,../input/cremad/AudioWAV/1012_DFA_DIS_XX.wav,dataset/crema/1012_DFA_DIS_XX.wav
../new_directory/train/disgust_1309.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav
../new_directory/train/disgust_131.csv,../input/cremad/AudioWAV/1061_IOM_DIS_XX.wav,dataset/crema/1061_IOM_DIS_XX.wav
../new_directory/train/disgust_1310.csv,../input/cremad/AudioWAV/1030_IEO_DIS_LO.wav,dataset/crema/1030_IEO_DIS_LO.wav
../new_directory/train/disgust_1311.csv,../input/cremad/AudioWAV/1073_MTI_DIS_XX.wav,dataset/crema/1073_MTI_DIS_XX.wav
../new_directory/train/disgust_1312.csv,../input/cremad/AudioWAV/1029_IEO_DIS_LO.wav,dataset/crema/1029_IEO_DIS_LO.wav
../new_directory/train/disgust_1313.csv,../input/cremad/AudioWAV/1041_WSI_DIS_XX.wav,dataset/crema/1041_WSI_DIS_XX.wav
../new_directory/train/disgust_1314.csv,../input/cremad/AudioWAV/1053_IEO_DIS_HI.wav,dataset/crema/1053_IEO_DIS_HI.wav
../new_directory/train/disgust_1315.csv,../input/Tess/Tess/OAF_disgust/OAF_keg_disgust.wav,dataset/tess/OAF_disgust/OAF_keg_disgust.wav
../new_directory/train/disgust_1316.csv,../input/cremad/AudioWAV/1053_IEO_DIS_MD.wav,dataset/crema/1053_IEO_DIS_MD.wav
../new_directory/train/disgust_1317.csv,../input/Tess/Tess/OAF_disgust/OAF_base_disgust.wav,dataset/tess/OAF_disgust/OAF_base_disgust.wav
../new_directory/train/disgust_1318.csv,../input/Tess/Tess/OAF_disgust/OAF_hash_disgust.wav,dataset/tess/OAF_disgust/OAF_hash_disgust.wav
../new_directory/train/disgust_1319.csv,../input/Tess/Tess/OAF_disgust/OAF_fat_disgust.wav,dataset/tess/OAF_disgust/OAF_fat_disgust.wav
../new_directory/train/disgust_132.csv,../input/cremad/AudioWAV/1047_IOM_DIS_XX.wav,dataset/crema/1047_IOM_DIS_XX.wav
../new_directory/train/disgust_1320.csv,../input/cremad/AudioWAV/1029_TIE_DIS_XX.wav,dataset/crema/1029_TIE_DIS_XX.wav
../new_directory/train/disgust_1321.csv,../input/cremad/AudioWAV/1065_IWL_DIS_XX.wav,dataset/crema/1065_IWL_DIS_XX.wav
../new_directory/train/disgust_1322.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-02-02.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-02-02.wav
../new_directory/train/disgust_1323.csv,../input/cremad/AudioWAV/1003_IOM_DIS_XX.wav,dataset/crema/1003_IOM_DIS_XX.wav
../new_directory/train/disgust_1324.csv,../input/cremad/AudioWAV/1022_IEO_DIS_MD.wav,dataset/crema/1022_IEO_DIS_MD.wav
../new_directory/train/disgust_1325.csv,../input/Tess/Tess/YAF_disgust/YAF_vote_disgust.wav,dataset/tess/YAF_disgust/YAF_vote_disgust.wav
../new_directory/train/disgust_1326.csv,../input/Tess/Tess/OAF_disgust/OAF_when_disgust.wav,dataset/tess/OAF_disgust/OAF_when_disgust.wav
../new_directory/train/disgust_1327.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d03.wav,dataset/savee/DC_d03.wav
../new_directory/train/disgust_1328.csv,../input/cremad/AudioWAV/1011_IEO_DIS_HI.wav,dataset/crema/1011_IEO_DIS_HI.wav
../new_directory/train/disgust_1329.csv,../input/Tess/Tess/YAF_disgust/YAF_gin_disgust.wav,dataset/tess/YAF_disgust/YAF_gin_disgust.wav
../new_directory/train/disgust_1252.csv,../input/Tess/Tess/YAF_disgust/YAF_bar_disgust.wav,dataset/tess/YAF_disgust/YAF_bar_disgust.wav
../new_directory/train/disgust_1253.csv,../input/cremad/AudioWAV/1086_IEO_DIS_HI.wav,dataset/crema/1086_IEO_DIS_HI.wav
../new_directory/train/disgust_1254.csv,../input/Tess/Tess/OAF_disgust/OAF_mop_disgust.wav,dataset/tess/OAF_disgust/OAF_mop_disgust.wav
../new_directory/train/disgust_1255.csv,../input/cremad/AudioWAV/1090_IEO_DIS_MD.wav,dataset/crema/1090_IEO_DIS_MD.wav
../new_directory/train/disgust_1256.csv,../input/Tess/Tess/OAF_disgust/OAF_live_disgust.wav,dataset/tess/OAF_disgust/OAF_live_disgust.wav
../new_directory/train/disgust_1257.csv,../input/cremad/AudioWAV/1001_IOM_DIS_XX.wav,dataset/crema/1001_IOM_DIS_XX.wav
../new_directory/train/disgust_1258.csv,../input/cremad/AudioWAV/1074_IEO_DIS_HI.wav,dataset/crema/1074_IEO_DIS_HI.wav
../new_directory/train/disgust_1259.csv,../input/cremad/AudioWAV/1089_IEO_DIS_HI.wav,dataset/crema/1089_IEO_DIS_HI.wav
../new_directory/train/disgust_126.csv,../input/cremad/AudioWAV/1062_ITS_DIS_XX.wav,dataset/crema/1062_ITS_DIS_XX.wav
../new_directory/train/disgust_1260.csv,../input/cremad/AudioWAV/1053_WSI_DIS_XX.wav,dataset/crema/1053_WSI_DIS_XX.wav
../new_directory/train/disgust_1261.csv,../input/cremad/AudioWAV/1039_IWL_DIS_XX.wav,dataset/crema/1039_IWL_DIS_XX.wav
../new_directory/train/disgust_1262.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_04/03-01-07-01-02-02-04.wav
../new_directory/train/disgust_1263.csv,../input/cremad/AudioWAV/1008_TAI_DIS_XX.wav,dataset/crema/1008_TAI_DIS_XX.wav
../new_directory/train/disgust_1264.csv,../input/cremad/AudioWAV/1037_IEO_DIS_MD.wav,dataset/crema/1037_IEO_DIS_MD.wav
../new_directory/train/disgust_1265.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_17/03-01-07-01-01-01-17.wav
../new_directory/train/disgust_1266.csv,../input/Tess/Tess/YAF_disgust/YAF_dodge_disgust.wav,dataset/tess/YAF_disgust/YAF_dodge_disgust.wav
../new_directory/train/disgust_1267.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-01-02.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_02/03-01-07-02-02-01-02.wav
../new_directory/train/disgust_1268.csv,../input/cremad/AudioWAV/1082_MTI_DIS_XX.wav,dataset/crema/1082_MTI_DIS_XX.wav
../new_directory/train/disgust_1269.csv,../input/cremad/AudioWAV/1051_TAI_DIS_XX.wav,dataset/crema/1051_TAI_DIS_XX.wav
../new_directory/train/disgust_127.csv,../input/cremad/AudioWAV/1020_IWW_DIS_XX.wav,dataset/crema/1020_IWW_DIS_XX.wav
../new_directory/train/disgust_1270.csv,../input/cremad/AudioWAV/1066_IOM_DIS_XX.wav,dataset/crema/1066_IOM_DIS_XX.wav
../new_directory/train/disgust_1271.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_14/03-01-07-01-02-02-14.wav
../new_directory/train/disgust_1272.csv,../input/cremad/AudioWAV/1088_IWW_DIS_XX.wav,dataset/crema/1088_IWW_DIS_XX.wav
../new_directory/train/disgust_1273.csv,../input/Tess/Tess/OAF_disgust/OAF_ripe_disgust.wav,dataset/tess/OAF_disgust/OAF_ripe_disgust.wav
../new_directory/train/disgust_1274.csv,../input/Tess/Tess/YAF_disgust/YAF_live_disgust.wav,dataset/tess/YAF_disgust/YAF_live_disgust.wav
../new_directory/train/disgust_1275.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
../new_directory/train/disgust_1276.csv,../input/cremad/AudioWAV/1006_IEO_DIS_LO.wav,dataset/crema/1006_IEO_DIS_LO.wav
../new_directory/train/disgust_1277.csv,../input/Tess/Tess/OAF_disgust/OAF_match_disgust.wav,dataset/tess/OAF_disgust/OAF_match_disgust.wav
../new_directory/train/disgust_1278.csv,../input/cremad/AudioWAV/1030_TSI_DIS_XX.wav,dataset/crema/1030_TSI_DIS_XX.wav
../new_directory/train/disgust_1279.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d04.wav,dataset/savee/KL_d04.wav
../new_directory/train/disgust_128.csv,../input/cremad/AudioWAV/1071_IOM_DIS_XX.wav,dataset/crema/1071_IOM_DIS_XX.wav
../new_directory/train/disgust_1280.csv,../input/cremad/AudioWAV/1066_TSI_DIS_XX.wav,dataset/crema/1066_TSI_DIS_XX.wav
../new_directory/train/disgust_1281.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d10.wav,dataset/savee/JK_d10.wav
../new_directory/train/disgust_1282.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
../new_directory/train/disgust_1283.csv,../input/cremad/AudioWAV/1036_ITS_DIS_XX.wav,dataset/crema/1036_ITS_DIS_XX.wav
../new_directory/train/disgust_1284.csv,../input/Tess/Tess/YAF_disgust/YAF_long_disgust.wav,dataset/tess/YAF_disgust/YAF_long_disgust.wav
../new_directory/train/disgust_1285.csv,../input/cremad/AudioWAV/1086_MTI_DIS_XX.wav,dataset/crema/1086_MTI_DIS_XX.wav
../new_directory/train/disgust_1286.csv,../input/cremad/AudioWAV/1021_DFA_DIS_XX.wav,dataset/crema/1021_DFA_DIS_XX.wav
../new_directory/train/disgust_1287.csv,../input/cremad/AudioWAV/1013_WSI_DIS_XX.wav,dataset/crema/1013_WSI_DIS_XX.wav
../new_directory/train/disgust_1288.csv,../input/Tess/Tess/YAF_disgust/YAF_take_disgust.wav,dataset/tess/YAF_disgust/YAF_take_disgust.wav
../new_directory/train/disgust_1289.csv,../input/Tess/Tess/YAF_disgust/YAF_shawl_disgust.wav,dataset/tess/YAF_disgust/YAF_shawl_disgust.wav
../new_directory/train/disgust_129.csv,../input/cremad/AudioWAV/1009_IEO_DIS_HI.wav,dataset/crema/1009_IEO_DIS_HI.wav
../new_directory/train/disgust_1290.csv,../input/Tess/Tess/YAF_disgust/YAF_half_disgust.wav,dataset/tess/YAF_disgust/YAF_half_disgust.wav
../new_directory/train/fear_1086.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-02-06.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-02-06.wav
../new_directory/train/fear_1087.csv,../input/Tess/Tess/YAF_fear/YAF_boat_fear.wav,dataset/tess/YAF_fear/YAF_boat_fear.wav
../new_directory/train/fear_1088.csv,../input/cremad/AudioWAV/1014_MTI_FEA_XX.wav,dataset/crema/1014_MTI_FEA_XX.wav
../new_directory/train/fear_1089.csv,../input/cremad/AudioWAV/1076_TSI_FEA_XX.wav,dataset/crema/1076_TSI_FEA_XX.wav
../new_directory/train/fear_109.csv,../input/cremad/AudioWAV/1045_MTI_FEA_XX.wav,dataset/crema/1045_MTI_FEA_XX.wav
../new_directory/train/fear_1090.csv,../input/cremad/AudioWAV/1076_IEO_FEA_MD.wav,dataset/crema/1076_IEO_FEA_MD.wav
../new_directory/train/fear_1091.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
../new_directory/train/fear_1092.csv,../input/Tess/Tess/OAF_Fear/OAF_mode_fear.wav,dataset/tess/OAF_Fear/OAF_mode_fear.wav
../new_directory/train/fear_1093.csv,../input/Tess/Tess/YAF_fear/YAF_death_fear.wav,dataset/tess/YAF_fear/YAF_death_fear.wav
../new_directory/train/fear_1094.csv,../input/cremad/AudioWAV/1059_WSI_FEA_XX.wav,dataset/crema/1059_WSI_FEA_XX.wav
../new_directory/train/fear_1095.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_23/03-01-06-01-01-01-23.wav
../new_directory/train/fear_1096.csv,../input/cremad/AudioWAV/1011_TIE_FEA_XX.wav,dataset/crema/1011_TIE_FEA_XX.wav
../new_directory/train/fear_1097.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_14/03-01-06-02-02-02-14.wav
../new_directory/train/fear_1098.csv,../input/Tess/Tess/OAF_Fear/OAF_join_fear.wav,dataset/tess/OAF_Fear/OAF_join_fear.wav
../new_directory/train/fear_1099.csv,../input/cremad/AudioWAV/1070_MTI_FEA_XX.wav,dataset/crema/1070_MTI_FEA_XX.wav
../new_directory/train/fear_11.csv,../input/cremad/AudioWAV/1064_TSI_FEA_XX.wav,dataset/crema/1064_TSI_FEA_XX.wav
../new_directory/train/fear_110.csv,../input/cremad/AudioWAV/1040_TSI_FEA_XX.wav,dataset/crema/1040_TSI_FEA_XX.wav
../new_directory/train/fear_1100.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
../new_directory/train/fear_1101.csv,../input/cremad/AudioWAV/1021_IOM_FEA_XX.wav,dataset/crema/1021_IOM_FEA_XX.wav
../new_directory/train/fear_1102.csv,../input/Tess/Tess/YAF_fear/YAF_tell_fear.wav,dataset/tess/YAF_fear/YAF_tell_fear.wav
../new_directory/train/fear_1103.csv,../input/cremad/AudioWAV/1020_IEO_FEA_MD.wav,dataset/crema/1020_IEO_FEA_MD.wav
../new_directory/train/fear_1104.csv,../input/cremad/AudioWAV/1001_IOM_FEA_XX.wav,dataset/crema/1001_IOM_FEA_XX.wav
../new_directory/train/fear_1105.csv,../input/cremad/AudioWAV/1019_IOM_FEA_XX.wav,dataset/crema/1019_IOM_FEA_XX.wav
../new_directory/train/fear_1106.csv,../input/Tess/Tess/OAF_Fear/OAF_ton_fear.wav,dataset/tess/OAF_Fear/OAF_ton_fear.wav
../new_directory/train/fear_1107.csv,../input/Tess/Tess/OAF_Fear/OAF_yearn_fear.wav,dataset/tess/OAF_Fear/OAF_yearn_fear.wav
../new_directory/train/fear_1108.csv,../input/cremad/AudioWAV/1043_DFA_FEA_XX.wav,dataset/crema/1043_DFA_FEA_XX.wav
../new_directory/train/fear_1109.csv,../input/cremad/AudioWAV/1084_TSI_FEA_XX.wav,dataset/crema/1084_TSI_FEA_XX.wav
../new_directory/train/fear_111.csv,../input/cremad/AudioWAV/1028_MTI_FEA_XX.wav,dataset/crema/1028_MTI_FEA_XX.wav
../new_directory/train/fear_1110.csv,../input/Tess/Tess/YAF_fear/YAF_shawl_fear.wav,dataset/tess/YAF_fear/YAF_shawl_fear.wav
../new_directory/train/fear_1111.csv,../input/cremad/AudioWAV/1063_ITH_FEA_XX.wav,dataset/crema/1063_ITH_FEA_XX.wav
../new_directory/train/fear_1112.csv,../input/cremad/AudioWAV/1011_IEO_FEA_MD.wav,dataset/crema/1011_IEO_FEA_MD.wav
../new_directory/train/fear_1113.csv,../input/cremad/AudioWAV/1012_ITS_FEA_XX.wav,dataset/crema/1012_ITS_FEA_XX.wav
../new_directory/train/fear_1114.csv,../input/cremad/AudioWAV/1084_WSI_FEA_XX.wav,dataset/crema/1084_WSI_FEA_XX.wav
../new_directory/train/fear_1115.csv,../input/cremad/AudioWAV/1061_TSI_FEA_XX.wav,dataset/crema/1061_TSI_FEA_XX.wav
../new_directory/train/fear_1116.csv,../input/cremad/AudioWAV/1072_IEO_FEA_HI.wav,dataset/crema/1072_IEO_FEA_HI.wav
../new_directory/train/fear_1117.csv,../input/cremad/AudioWAV/1017_IEO_FEA_MD.wav,dataset/crema/1017_IEO_FEA_MD.wav
../new_directory/train/fear_1118.csv,../input/cremad/AudioWAV/1031_WSI_FEA_XX.wav,dataset/crema/1031_WSI_FEA_XX.wav
../new_directory/train/fear_1119.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f14.wav,dataset/savee/JE_f14.wav
../new_directory/train/fear_112.csv,../input/Tess/Tess/YAF_fear/YAF_ton_fear.wav,dataset/tess/YAF_fear/YAF_ton_fear.wav
../new_directory/train/fear_1120.csv,../input/cremad/AudioWAV/1047_WSI_FEA_XX.wav,dataset/crema/1047_WSI_FEA_XX.wav
../new_directory/train/fear_1121.csv,../input/cremad/AudioWAV/1022_TSI_FEA_XX.wav,dataset/crema/1022_TSI_FEA_XX.wav
../new_directory/train/fear_1122.csv,../input/cremad/AudioWAV/1041_IOM_FEA_XX.wav,dataset/crema/1041_IOM_FEA_XX.wav
../new_directory/train/fear_1123.csv,../input/cremad/AudioWAV/1018_DFA_FEA_XX.wav,dataset/crema/1018_DFA_FEA_XX.wav
../new_directory/train/fear_1008.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_06/03-01-06-01-01-01-06.wav
../new_directory/train/fear_1009.csv,../input/cremad/AudioWAV/1012_TAI_FEA_XX.wav,dataset/crema/1012_TAI_FEA_XX.wav
../new_directory/train/fear_101.csv,../input/Tess/Tess/YAF_fear/YAF_dip_fear.wav,dataset/tess/YAF_fear/YAF_dip_fear.wav
../new_directory/train/fear_1010.csv,../input/cremad/AudioWAV/1029_MTI_FEA_XX.wav,dataset/crema/1029_MTI_FEA_XX.wav
../new_directory/train/fear_1011.csv,../input/cremad/AudioWAV/1049_TIE_FEA_XX.wav,dataset/crema/1049_TIE_FEA_XX.wav
../new_directory/train/fear_1012.csv,../input/cremad/AudioWAV/1031_ITH_FEA_XX.wav,dataset/crema/1031_ITH_FEA_XX.wav
../new_directory/train/fear_1013.csv,../input/Tess/Tess/OAF_Fear/OAF_merge_fear.wav,dataset/tess/OAF_Fear/OAF_merge_fear.wav
../new_directory/train/fear_1014.csv,../input/Tess/Tess/OAF_Fear/OAF_jar_fear.wav,dataset/tess/OAF_Fear/OAF_jar_fear.wav
../new_directory/train/fear_1015.csv,../input/cremad/AudioWAV/1070_TAI_FEA_XX.wav,dataset/crema/1070_TAI_FEA_XX.wav
../new_directory/train/fear_1016.csv,../input/cremad/AudioWAV/1084_TIE_FEA_XX.wav,dataset/crema/1084_TIE_FEA_XX.wav
../new_directory/train/fear_1017.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f02.wav,dataset/savee/JK_f02.wav
../new_directory/train/fear_1018.csv,../input/cremad/AudioWAV/1081_ITS_FEA_XX.wav,dataset/crema/1081_ITS_FEA_XX.wav
../new_directory/train/fear_1019.csv,../input/cremad/AudioWAV/1004_IEO_FEA_MD.wav,dataset/crema/1004_IEO_FEA_MD.wav
../new_directory/train/fear_102.csv,../input/cremad/AudioWAV/1031_IOM_FEA_XX.wav,dataset/crema/1031_IOM_FEA_XX.wav
../new_directory/train/fear_1020.csv,../input/Tess/Tess/YAF_fear/YAF_wag_fear.wav,dataset/tess/YAF_fear/YAF_wag_fear.wav
../new_directory/train/fear_1021.csv,../input/cremad/AudioWAV/1072_IOM_FEA_XX.wav,dataset/crema/1072_IOM_FEA_XX.wav
../new_directory/train/fear_1022.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-01-06.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_06/03-01-06-01-02-01-06.wav
../new_directory/train/fear_1023.csv,../input/cremad/AudioWAV/1046_IWL_FEA_XX.wav,dataset/crema/1046_IWL_FEA_XX.wav
../new_directory/train/fear_1024.csv,../input/Tess/Tess/OAF_Fear/OAF_thumb_fear.wav,dataset/tess/OAF_Fear/OAF_thumb_fear.wav
../new_directory/train/fear_1025.csv,../input/cremad/AudioWAV/1011_DFA_FEA_XX.wav,dataset/crema/1011_DFA_FEA_XX.wav
../new_directory/train/fear_1026.csv,../input/cremad/AudioWAV/1089_TSI_FEA_XX.wav,dataset/crema/1089_TSI_FEA_XX.wav
../new_directory/train/fear_1027.csv,../input/cremad/AudioWAV/1035_IEO_FEA_MD.wav,dataset/crema/1035_IEO_FEA_MD.wav
../new_directory/train/fear_1028.csv,../input/Tess/Tess/YAF_fear/YAF_phone_fear.wav,dataset/tess/YAF_fear/YAF_phone_fear.wav
../new_directory/train/fear_1029.csv,../input/cremad/AudioWAV/1058_IWW_FEA_XX.wav,dataset/crema/1058_IWW_FEA_XX.wav
../new_directory/train/fear_103.csv,../input/cremad/AudioWAV/1086_TIE_FEA_XX.wav,dataset/crema/1086_TIE_FEA_XX.wav
../new_directory/train/fear_1030.csv,../input/cremad/AudioWAV/1014_TSI_FEA_XX.wav,dataset/crema/1014_TSI_FEA_XX.wav
../new_directory/train/fear_1031.csv,../input/cremad/AudioWAV/1079_DFA_FEA_XX.wav,dataset/crema/1079_DFA_FEA_XX.wav
../new_directory/train/fear_1032.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f01.wav,dataset/savee/DC_f01.wav
../new_directory/train/fear_1033.csv,../input/cremad/AudioWAV/1047_TIE_FEA_XX.wav,dataset/crema/1047_TIE_FEA_XX.wav
../new_directory/train/fear_1034.csv,../input/cremad/AudioWAV/1045_IEO_FEA_HI.wav,dataset/crema/1045_IEO_FEA_HI.wav
../new_directory/train/fear_1035.csv,../input/cremad/AudioWAV/1037_TAI_FEA_XX.wav,dataset/crema/1037_TAI_FEA_XX.wav
../new_directory/train/fear_1036.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f09.wav,dataset/savee/DC_f09.wav
../new_directory/train/fear_1037.csv,../input/cremad/AudioWAV/1053_ITH_FEA_XX.wav,dataset/crema/1053_ITH_FEA_XX.wav
../new_directory/train/fear_1038.csv,../input/Tess/Tess/YAF_fear/YAF_mop_fear.wav,dataset/tess/YAF_fear/YAF_mop_fear.wav
../new_directory/train/fear_1039.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f04.wav,dataset/savee/KL_f04.wav
../new_directory/train/fear_104.csv,../input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,dataset/ravdess/audio_speech_actors_01-24/Actor_04/03-01-06-02-01-01-04.wav
../new_directory/train/fear_1040.csv,../input/cremad/AudioWAV/1064_IEO_FEA_MD.wav,dataset/crema/1064_IEO_FEA_MD.wav
../new_directory/train/fear_1041.csv,../input/cremad/AudioWAV/1068_TAI_FEA_XX.wav,dataset/crema/1068_TAI_FEA_XX.wav
../new_directory/train/fear_1042.csv,../input/cremad/AudioWAV/1086_IWL_FEA_XX.wav,dataset/crema/1086_IWL_FEA_XX.wav
../new_directory/train/fear_1043.csv,../input/cremad/AudioWAV/1007_TIE_FEA_XX.wav,dataset/crema/1007_TIE_FEA_XX.wav
../new_directory/train/fear_1044.csv,../input/cremad/AudioWAV/1034_ITS_FEA_XX.wav,dataset/crema/1034_ITS_FEA_XX.wav
../new_directory/train/fear_1045.csv,../input/Tess/Tess/OAF_Fear/OAF_death_fear.wav,dataset/tess/OAF_Fear/OAF_death_fear.wav
../new_directory/train/fear_1046.csv,../input/cremad/AudioWAV/1066_MTI_FEA_XX.wav,dataset/crema/1066_MTI_FEA_XX.wav
../new_directory/train/disgust_1175.csv,../input/cremad/AudioWAV/1018_WSI_DIS_XX.wav,dataset/crema/1018_WSI_DIS_XX.wav
../new_directory/train/disgust_1176.csv,../input/Tess/Tess/OAF_disgust/OAF_said_disgust.wav,dataset/tess/OAF_disgust/OAF_said_disgust.wav
../new_directory/train/disgust_1177.csv,../input/cremad/AudioWAV/1035_WSI_DIS_XX.wav,dataset/crema/1035_WSI_DIS_XX.wav
../new_directory/train/disgust_1178.csv,../input/cremad/AudioWAV/1079_ITS_DIS_XX.wav,dataset/crema/1079_ITS_DIS_XX.wav
../new_directory/train/disgust_1179.csv,../input/cremad/AudioWAV/1058_IWW_DIS_XX.wav,dataset/crema/1058_IWW_DIS_XX.wav
../new_directory/train/disgust_118.csv,../input/cremad/AudioWAV/1045_TSI_DIS_XX.wav,dataset/crema/1045_TSI_DIS_XX.wav
../new_directory/train/disgust_1180.csv,../input/cremad/AudioWAV/1081_TIE_DIS_XX.wav,dataset/crema/1081_TIE_DIS_XX.wav
../new_directory/train/disgust_1181.csv,../input/Tess/Tess/YAF_disgust/YAF_thin_disgust.wav,dataset/tess/YAF_disgust/YAF_thin_disgust.wav
../new_directory/train/disgust_1182.csv,../input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_d12.wav,dataset/savee/JE_d12.wav
../new_directory/train/disgust_1183.csv,../input/cremad/AudioWAV/1011_DFA_DIS_XX.wav,dataset/crema/1011_DFA_DIS_XX.wav
../new_directory/train/disgust_1184.csv,../input/cremad/AudioWAV/1044_MTI_DIS_XX.wav,dataset/crema/1044_MTI_DIS_XX.wav
../new_directory/train/disgust_1185.csv,../input/Tess/Tess/YAF_disgust/YAF_cause_disgust.wav,dataset/tess/YAF_disgust/YAF_cause_disgust.wav
../new_directory/train/disgust_1186.csv,../input/Tess/Tess/YAF_disgust/YAF_voice_disgust.wav,dataset/tess/YAF_disgust/YAF_voice_disgust.wav
